Address,Address Tag,Type,Token Balance,Percentage
0xf977814e90da44bfa03b6295a0616a897441acec,Binance 8,Exchange,"68,991.57",17.55%
0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Exchange,"6,988.44",1.77%
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,Binance US 3,Exchange,"6,412.44",1.63%
0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Exchange,"1,256.51",0.31%
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,Binance 16,Exchange,569.92,0.14%
0x21a31ee1afc51d94c2efccaa2092ad1028285549,Binance 15,Exchange,521.51,0.13%
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,Crypto.com,Exchange,113.45,0.02%
0xd793281182a0e3e023116004778f45c29fc14f19,Gate.io: Contract,Exchange,18.00,0.00%
