Address,Address Tag,Type,Token Balance,Percentage
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,EtherDelta 2,Dex,"8,377.52",2.13%
0x255e60c9d597dcaa66006a904ed36424f7b26286,Uniswap V1 (UNI-V1),Dex,476.46,0.12%
0x9e7809c21ba130c1a51c112928ea6474d9a9ae3c,Uniswap V3(BNB-WETH),Dex,231.35,0.05%
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,IDEX,Dex,25.04,0.00%
