Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type,沉淀地址
0x3d66dd9c9cf2ee749f1fa743dad336b84254221f,-,Eoa,"3,086,676.97",0.02%,2023/11/25 16:26,0x3aef9e5d51859768e90d4bbc00bb2fb663a9219ba044ab22aeeebdb35c1f5a05,1306590.365,0xecb2b32eed7de988e285ba6cb62fab3a9b83085d,0x3d66dd9c9cf2ee749f1fa743dad336b84254221f,in,是
0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,SwissBorg,Eoa,"3,071,733.35",0.02%,2024/8/11 19:20,0xff481a8245a8193e11e229c466a9d9e8d765b9bd6d15a9121f505295285e92e7,16745.11289,0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,out,
0x7dfa2e1f1e695e4cbda0207032db90f92ae9bcd9,-,Eoa,"3,018,436.99",0.02%,2024/7/18 11:54,0xdce47b34f52d061f92d74235b5ae02f003f5026faf035bcdd97f107a8873e59f,1273470.536,0x7dfa2e1f1e695e4cbda0207032db90f92ae9bcd9,0x6f82e96fac9c7637ba87a75b7f563f71d3cf46e5,out,
0x290708f233f5d95385cd60efe7a1642b5ac53b8e,-,Eoa,"2,996,002.00",0.02%,2024/6/25 7:28,0xbc5e34ba67cf7f50fe2fe64d6601fa3ede6361afd60e7a9be06881db00387470,1268207.226,0xdead90ca153d5751592368f52d267c8a2a8fc939,0x290708f233f5d95385cd60efe7a1642b5ac53b8e,in,
0x7ef2d7b88d43f1831241f0dd63e0bdef048ba8ac,Cobo.com:Custody,Eoa,"2,808,049.41",0.02%,,,0,,,,
0x417850c1cd0fb428eb63649e9dc4c78ede9a34e8,Ceffu:Custody Hot Wallet,Eoa,"2,702,430.01",0.02%,2024/7/19 8:00,0x55a4e581454df342265f45824c26a9286486101920daa26252454233b11b4dd0,212050.8654,0x00078dbd620934e6db168e615eb75ccfa3784528,0x417850c1cd0fb428eb63649e9dc4c78ede9a34e8,in,
0xb2230c37a5df1d6563d5f2abe1094726481e81d4,-,Eoa,"2,568,509.12",0.02%,2024/5/21 19:02,0xb796550f0be5a8895ecdd223a7f151d602b80c5bae10b14350a5c231b43c2384,1087245.68,0x57571d366a00b3389b0adf30a114bc7da7a11580,0xb2230c37a5df1d6563d5f2abe1094726481e81d4,in,
0x7edebf5cedbbc6e97e98bab2534fa02a1ba7a193,-,Eoa,"2,510,841.89",0.02%,2024/7/5 11:10,0x6b6f7fe6bb062d43349ae40942caa7f91498f7d592290c01e55db42a26d746a3,1015025.153,0x2e1db77619884e6ab85c4f7fa1ee788e21243a5e,0x7edebf5cedbbc6e97e98bab2534fa02a1ba7a193,in,
0x61712578cd8960fde54cc91a7b7f3282e33676ee,-,Eoa,"2,470,715.67",0.02%,2024/8/3 7:22,0xdebefad12abb9bd303b4746fcfe925ea1becb77573cec03284051126c1eefa8a,613785,0x61712578cd8960fde54cc91a7b7f3282e33676ee,0x97f90b51f34b76b89600a9269dd994e6f712d812,out,
0xa43c51aacae41aec73e1eff2d13d69ed13de8dab,-,Eoa,"2,397,537.56",0.02%,2024/6/19 19:45,0x5d6d3908d6e62335605e00f20ddd178dd82a31d89c8141d79c805f91649aee5f,1014834.907,0xe84f75fc9caa49876d0ba18d309da4231d44e94d,0xa43c51aacae41aec73e1eff2d13d69ed13de8dab,in,
0xf0c7de14e228d620e388f73fb144000f9bae358d,-,Eoa,"2,381,036.08",0.02%,2024/4/18 21:10,0xb1ed89f639826bf11fc0bf8f460891b9dc67eaa0354cbabcaddab451e898d36c,21165,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0xf0c7de14e228d620e388f73fb144000f9bae358d,in,
0xaeffab965b38ac8d4b7c571e8fa0d67ba5f084f8,-,Eoa,"2,316,951.60",0.02%,2024/3/4 17:57,0xfa4a3949444ecbf1818afeb4c5ae5ffddb53d2372449c5ff14b0ac899a3c7626,190656.7328,0x290275e3db66394c52272398959845170e4dcb88,0xaeffab965b38ac8d4b7c571e8fa0d67ba5f084f8,in,
0xa435afc08d5bc9e69b484363faab559dc75255cf,-,Eoa,"2,142,184.07",0.02%,2021/12/19 19:22,0x6981b010d4a567ecd3306fd4ce74f014603b361a5b77f783d2db51202acb96e7,253980,0xe3cd90be37a79d9da86b5e14e2f6042cd0e53b66,0xa435afc08d5bc9e69b484363faab559dc75255cf,in,是
0x0c6ba31527bca63391a362c4be76280a871bf30f,-,Eoa,"2,051,681.24",0.01%,2024/8/12 15:29,0xcec5879673d8b0e2ebcab747deb15c01cc0e2af937bd431c99f70d0ff9ec0d1e,29631,0xac10b5e2a3235c36792c4f3a866e442fd952d0ba,0x0c6ba31527bca63391a362c4be76280a871bf30f,in,
0xd3e196bca844cbd5fd6229bcd9121330e2963b9d,-,Eoa,"2,000,124.05",0.01%,2024/7/9 14:50,0xdc66a70b557b81431b978ba8425c05c1a049652e1801d40081fe4892511bc7d2,177786,0xd3e196bca844cbd5fd6229bcd9121330e2963b9d,0x233a55d8e15d408732605a242a7dd798f8ab5f28,out,
0xd388009f01bbe5e6d2cb6ba8525ca50b56308046,-,Eoa,"2,000,004.97",0.01%,2024/7/25 12:14,0xa4e7cde1f14b262fd54afecd4c79cdce07cd92fd8b440d0327114eca76b9286c,211650,0xd388009f01bbe5e6d2cb6ba8525ca50b56308046,0x6edf968da408a9640b8865826429a977a11c5048,out,
0x2506c1d46fc402c500f48d4f638813271d2a2f4f,-,Eoa,"2,000,002.01",0.01%,2024/6/11 12:09,0x8fa714c433b48b7c1e0266691a0365b9c23353eba05369de50ba9c823e74bacd,423300,0x2506c1d46fc402c500f48d4f638813271d2a2f4f,0xaa0efe690d7ef644e095a4489113872da5c0dc4c,out,
0x0dba4d345b67892d80452d2aaa572d7fe7b140f4,-,Eoa,"1,998,391.65",0.01%,2022/1/25 12:15,0x233e72bee5e96f066a6731c5d6fc963bc4f90144c8c43125f2c16ca63b687ea5,224772.3,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,0x0dba4d345b67892d80452d2aaa572d7fe7b140f4,in,是
0x1240c57c23bc7deaf34fe51362f3dfe11ecc6702,HitBTC:Hot Wallet,Eoa,"1,921,003.73",0.01%,2024/8/12 22:22,0xc2567a776dd95ab4a021c925fb72274ceca8e70aab9fadc74d8a8982e9ca45d9,35980.5,0x1240c57c23bc7deaf34fe51362f3dfe11ecc6702,0x04ecc5ba3258840725fd808be0fae3430b8346f2,out,
0x758be77a3ee14e7193730560daa07dd3fcbfd200,Stake.us,Eoa,"1,880,684.30",0.01%,,,0,,,,
0x09672ce793aacf8e55b4a95e95f061a6a6d574e7,-,Eoa,"1,876,005.92",0.01%,2024/8/8 2:05,0x3c4628f4314626f71fa16f5dc66121dbd276811c62740082297fa5481d366a4b,14028.87314,0x5a438461fc420c9aee61e3ecd7bb4dffce91f293,0x09672ce793aacf8e55b4a95e95f061a6a6d574e7,in,
0xa4255c5a823500202fa97cbb82216a9753e0c08c,-,Eoa,"1,835,264.28",0.01%,2023/2/1 0:10,0x898ad31411a0a6af9a492701e3a0aa095b3ca89dc25d1d514aa3250b730bf8dc,776867.3697,0xcaf180e663bb3a37014fc1b5ee03a117bbb81e58,0xa4255c5a823500202fa97cbb82216a9753e0c08c,in,是
0x66a00690bad92cc6bb02d52ae7ed3c2fb671a29a,-,Eoa,"1,833,316.26",0.01%,2024/2/29 22:16,0x21332e3850dab473c25706890a09c7e3c4ce89bf23c396e7de66fa075e62f569,59499.33734,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0x66a00690bad92cc6bb02d52ae7ed3c2fb671a29a,in,
0x1c2dc89f32250e5f386ab8d58846fd3f2a51f8a4,-,Eoa,"1,816,786.25",0.01%,,,0,,,,
0xcb865822159e5573c995ff259d6e3df39cc73f96,-,Eoa,"1,760,289.44",0.01%,2023/4/25 12:25,0xe1bc467e3985f59f4efffdc3c9eb6f9782c537946b51751502538820df48b2c4,25398,0xcb865822159e5573c995ff259d6e3df39cc73f96,0x899568daa99cd7a94c8c231b3d7e121bd0144a45,out,是
0x3727cfcbd85390bb11b3ff421878123adb866be8,Bitbank,Eoa,"1,736,805.34",0.01%,2024/8/13 0:12,0x453dfa082f65f808a4c8b03ac8ac7b4347e068485fd5ca92c2c214c7484823f5,16361.50343,0x3727cfcbd85390bb11b3ff421878123adb866be8,0x6c54723805154aa221ff8e3a342311505560878d,out,
0x1dc67adaf9f163c5b1a95043addbdfa1af58e512,-,Eoa,"1,725,708.44",0.01%,2024/7/7 0:01,0x828e5b5496affe88071fcf838a918c6e31104f4e13e7656de2f0408e00d4e091,57416.8353,0x1dc67adaf9f163c5b1a95043addbdfa1af58e512,0xc1e320966c485ebf2a0a2a6d3c0dc860a156eb1b,out,
0xd5bb24152217bea7a617525ddfa64ea3b41b9c0a,-,Eoa,"1,699,776.51",0.01%,2024/7/10 1:13,0x24a8a5b855b1b604e35c0caa7fe1812babcf9bf776fe1233f52d5318dde590fc,106714.3533,0xd5bb24152217bea7a617525ddfa64ea3b41b9c0a,0x11b6715dc95a589f7d52a7b4f3d922f20dcfe3b6,out,
0xeb0c49a2d24701af162582ab50839d8fc742cd4c,Luno:Cold,Eoa,"1,698,775.42",0.01%,2024/7/30 14:26,0xf9951c393daa1d63653f1fae70325903b0e5db642fe0ac11f8f2e78bfb1f3fb3,27468.3603,0x68bd76deeb37c239c5d6d57f50bf32257546f7f2,0xeb0c49a2d24701af162582ab50839d8fc742cd4c,in,
0x781229c7a798c33ec788520a6bbe12a79ed657fc,BitBay,Eoa,"1,684,999.95",0.01%,2024/7/25 12:22,0x25a7ddcd86acb31c432ee5d44b432a261ddbed44bbd97224c27c119695b73f75,211650,0x6edf968da408a9640b8865826429a977a11c5048,0x781229c7a798c33ec788520a6bbe12a79ed657fc,in,
0x48e569106547fdaa7f35d2788f40e75e9bcb2539,-,Eoa,"1,563,000.00",0.01%,2021/12/19 18:59,0x92e8ab4e5837e8ea24c39ce1f79c6f4f1d1fa0e6083287b0fa0f6f87b1c6c18b,199797.6,0xe3cd90be37a79d9da86b5e14e2f6042cd0e53b66,0x48e569106547fdaa7f35d2788f40e75e9bcb2539,in,是
0x9a7ffd7f6c42ab805e0edf16c25101964c6326b6,HTX:Hot Wallet,Eoa,"1,560,395.72",0.01%,2024/8/13 4:12,0xe9eed1c98966f2e51aa0043d2b16da3619209d5d0abeafa2bfa84c191453b35e,30298.97218,0x9a7ffd7f6c42ab805e0edf16c25101964c6326b6,0xafc53db8506736e8264b4629e971a152ec3ff7d4,out,
0xe26abc37b06b819243b4b104270cc18f7c835fce,-,Eoa,"1,540,998.52",0.01%,2024/7/28 13:05,0x9b87f172267c3f6741ec98d697f2556b5c96644031d7bf014efec39349cc77ae,645887.8724,0xb956fb482e52ba26ef164e5159bfa02b135bfba0,0xe26abc37b06b819243b4b104270cc18f7c835fce,in,
0x179988ae03a88bc97979417c5a3aa6d8d81730dc,-,Eoa,"1,532,124.96",0.01%,2022/3/9 12:37,0x2e0774571720f2cfe1f27b51458c604cc9a009200b683936ca7d1e001b06a346,221293.1468,0x082489a616ab4d46d1947ee3f912e080815b08da,0x179988ae03a88bc97979417c5a3aa6d8d81730dc,in,是
0x5020b35d73ab1420802da80f6280e7bb4feb9afa,-,Eoa,"1,500,239.55",0.01%,2022/11/15 9:46,0xe774124b36167e8ab37062662bb909c4ee7e73d99156a3130f0d74955bdbe11f,634950,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,0x5020b35d73ab1420802da80f6280e7bb4feb9afa,in,是
0x0475fea2d8f634888ac7db56ab41bcc3004d0314,-,Eoa,"1,500,005.10",0.01%,2023/8/2 10:18,0x24488af40092c701078ec6eebee6150c0171f88be9a5d32d4b6140e7a0832159,634310.8104,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,0x0475fea2d8f634888ac7db56ab41bcc3004d0314,in,是
0x062a31bd836cecb1b6bc82bb107c8940a0e6a01d,-,Eoa,"1,492,702.35",0.01%,2024/7/6 19:47,0x2159a40a2cab1d7c1977664a097fded3cefd289d551d7c1e5602daa93e060405,631225.9577,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x062a31bd836cecb1b6bc82bb107c8940a0e6a01d,in,
0xbd2f428ad93635db4022b0902ed2c5ffd648ac10,-,Eoa,"1,466,453.23",0.01%,2024/2/23 14:58,0x2cb2defc8edd8126794bf211d6b5c2ff4ef323df6ac413315b71fe265c35b7b4,92861.89002,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xbd2f428ad93635db4022b0902ed2c5ffd648ac10,in,
0x7b254a92e7167005667fca17d3c05625c4865d97,-,Eoa,"1,408,123.99",0.01%,2024/2/7 14:18,0x03122076d09083d337777f3d7401df88cceeb5720365480f4205e3a11d13cdf4,169320,0x7b254a92e7167005667fca17d3c05625c4865d97,0x1e99a6fd845802b812541e1059b356949c8deed6,out,
0xe4516477adacc6682cf18069475f676a5b5667f9,BingX:Cold Wallet,Eoa,"1,401,967.55",0.01%,2024/5/23 11:42,0x528956c7a1b6868985042d2ef9e6578c20fa7bce2e427a0696c8aadcebacfba6,21865.98024,0x1651d700cd4020334bd185ba4c6e0271ffc0c732,0xe4516477adacc6682cf18069475f676a5b5667f9,in,
0xaf5c5f69fe15d3e338e1b12d33a23d538386b51c,Firi:Cold Wallet,Eoa,"1,384,914.65",0.01%,2024/8/8 11:59,0x68697cd3946d964d03e0772ae69da20b3cad65a32c650af76fd8817340af0fdc,126990,0xbc761ee2bb6ea585d2c400751b1670d46b4a3417,0xaf5c5f69fe15d3e338e1b12d33a23d538386b51c,in,
0x35d2775e5f95596509951b140d68fc5b9185ff98,-,Eoa,"1,338,873.13",0.01%,2023/12/25 20:25,0x27b9b7ede7dbc936e78917fdf097881827ed63a171dc8de82fd1b04191db69e8,22048.90375,0xdb4b84f0e601e40a02b54497f26e03ef33f3a5b7,0x35d2775e5f95596509951b140d68fc5b9185ff98,in,是
0x54d983f6a163d7e8b2363cdb41fe2e568b8766ad,-,Eoa,"1,333,167.27",0.01%,2024/4/23 10:42,0x60cf69a818f408a1430f2698e619d8c9234273ac9fe9f3c18215337f65d4b9bb,211650,0x54d983f6a163d7e8b2363cdb41fe2e568b8766ad,0x4fbb2eb75fd72029f9b3978ca57df84f4509601c,out,
0x019d0706d65c4768ec8081ed7ce41f59eef9b86c,Stake.com,Eoa,"1,328,196.91",0.01%,,,0,,,,
0x52c6557d5458dbd9c98b4011ccada0992cbe2124,Bitget Deposit Address,Eoa,"1,314,475.40",0.01%,2024/3/2 6:22,0x06b187db5908e7236a442042be169c8dfc5692bb5a2ac802b6da6218af64cede,556417.44,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,0x52c6557d5458dbd9c98b4011ccada0992cbe2124,in,
0xf3ad6f5f40479ba2b32d1531acba01e5fa8fde41,OKX,Eoa,"1,306,201.88",0.01%,,,0,,,,
0x298d26d5d8fedd47900345dedfe05b0b62c0d8b6,-,Eoa,"1,259,831.46",0.01%,2024/3/15 0:34,0x17d90793c0e4a521b7b9f57c7ef823bd760ea4e7a1719c698e9e5325aa98cc7b,537639.0091,0xd00b87a937b1d976dd90e42df029774625e2340f,0x298d26d5d8fedd47900345dedfe05b0b62c0d8b6,in,
0x805d0e9042fe6820be99162394d82e1cae4f4e70,-,Eoa,"1,230,000.01",0.01%,2021/12/19 17:29,0xba95d38a791cca1f98978a04d8d6db3c3c512516eebb3874d3a14cbecf818c5f,194718,0xe3cd90be37a79d9da86b5e14e2f6042cd0e53b66,0x805d0e9042fe6820be99162394d82e1cae4f4e70,in,是
0xac10b5e2a3235c36792c4f3a866e442fd952d0ba,-,Eoa,"1,228,521.21",0.01%,2024/8/12 15:29,0xcec5879673d8b0e2ebcab747deb15c01cc0e2af937bd431c99f70d0ff9ec0d1e,29631,0xac10b5e2a3235c36792c4f3a866e442fd952d0ba,0x0c6ba31527bca63391a362c4be76280a871bf30f,out,
0xc4d9b4366e96925b71fb416f7646456aa99472ae,-,Eoa,"1,225,537.94",0.01%,2021/12/19 19:33,0x117544bb02497a5471db75be3867e1b1badbf90c2030aefe242cf4603c65224c,25625.71133,0xe3cd90be37a79d9da86b5e14e2f6042cd0e53b66,0xc4d9b4366e96925b71fb416f7646456aa99472ae,in,是
0x12b1545169ad72da1605d214d5ed1c456831a0f5,-,Eoa,"1,220,812.89",0.01%,2024/7/24 18:07,0x2a64d3c6ee9df5e46c2b5052033c6d9836fc51bf269a571112c4aa47637bfbc2,514866.9776,0x467764923e0ebd5581218573bd15b51da43da4c6,0x12b1545169ad72da1605d214d5ed1c456831a0f5,in,
0x5d8c776ef1596f8c5fbb19776aba36e603ed3757,-,Eoa,"1,190,248.68",0.01%,2024/7/11 20:43,0x567a30aadd335598b6536f563df72ecc0b6b5a9883e0a0c26e9ab9b9cf59128a,42330,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0x5d8c776ef1596f8c5fbb19776aba36e603ed3757,in,
0x0d6fddc8472118226d0f77812e3825df54d2c859,-,Eoa,"1,185,316.39",0.01%,2023/10/31 13:28,0x3fb69073d90539f3a632385aea9072bee10024cbe2bce0df4dc1f823fa290abd,501744.4309,0x082489a616ab4d46d1947ee3f912e080815b08da,0x0d6fddc8472118226d0f77812e3825df54d2c859,in,是
0xdefdcdb54578335bc351c4ec84c7ce1aba9c82d0,-,Eoa,"1,156,516.13",0.01%,2024/7/4 7:37,0xdd20366869c14906a31ec203feb45e007f79184934a09240766466ede8222394,314737.0956,0x8a4e2a7230ddf32bc2481b7275846c17f61bbcfa,0xdefdcdb54578335bc351c4ec84c7ce1aba9c82d0,in,
0xbc3c3a735cef2d31d80be9a7f4bcaa060907a5b5,-,Eoa,"1,105,140.29",0.01%,2024/5/10 16:31,0x9df68bce0170867964b5b162d3b07c31debc116f008486de65d93ed491b523ff,391954.1035,0x290275e3db66394c52272398959845170e4dcb88,0xbc3c3a735cef2d31d80be9a7f4bcaa060907a5b5,in,
0x3cab1f10a1dcffaeaae8006cd8bd5d43d94634f6,-,Eoa,"1,088,690.68",0.01%,2024/3/21 23:04,0x45a0f035dd7b78a44bc33c623b93a47da67680f3c2d9b287869ad7cebaa6861d,48679.5,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0x3cab1f10a1dcffaeaae8006cd8bd5d43d94634f6,in,
0x58e7d88446cd56bec0e6051c1a58ce1234ec6933,OKX:Hot Wallet,Eoa,"1,037,988.99",0.00%,2024/8/12 16:48,0x552358de6acd7a6ce51af663d84c3ceaf06edb63597c5a1dec64e21c75c9a38e,10700.6007,0x58e7d88446cd56bec0e6051c1a58ce1234ec6933,0x06959153b974d0d5fdfd87d561db6d8d4fa0bb0b,out,
0xd3d3a295be556cf8cef2a7ff4cda23d22c4627e8,BingX,Eoa,"1,009,168.08",0.00%,2024/4/12 18:32,0xe904c05d0baf89e8a888fcf2d5cce481d08074e34e7a0236e139e84659aa9b6d,12653.29143,0x406c22b8740ae955b04fd11c2061e053807e2a69,0xd3d3a295be556cf8cef2a7ff4cda23d22c4627e8,in,
0xeedba2484aaf940f37cd3cd21a5d7c4a7dafbfc0,-,Eoa,"1,003,436.09",0.00%,,,0,,,,
