Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0xa489e9daf10ced86811d59e4d00ce1b0dec95f5e,-,Eoa,550.52,0.35%,2024-08-05 11:11:59,0x2a3cf6153ed66abd532cabd61e01d4934ef87360091bd0c7ce334140a7f9ed9b,4470406.5,0xa489e9daf10ced86811d59e4d00ce1b0dec95f5e,0x4197ba364ae6698015ae5c1468f54087602715b2,out
0x02e5a482d5bc6c41c97d21c70f4e4da96b8da0f4,-,Eoa,473.65,0.30%,2024-06-26 10:10:23,0x43ac7afa07d81fd2c25b0bc6c59ed9bcabf1a8bcb3359a30efcec77d0e167a66,1889491.814,0xf0cf6b2af598c1f2909e148cbc5f5cc7c27b878b,0x02e5a482d5bc6c41c97d21c70f4e4da96b8da0f4,in
0x21aa30c357d4102372be8f32f7a3104c853bbe22,-,Eoa,450.00,0.29%,2024-08-07 09:31:35,0x22e5c74e8d425518b354106cdccdf1fe1abeb7cb691377bbe81797e83e0070d7,1788162.5999999999,0x21aa30c357d4102372be8f32f7a3104c853bbe22,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0x1d5a591eebb5bcb20f440d121e4f62e8d1689997,-,Eoa,400.52,0.25%,2024-01-11 13:24:35,0xb2a4cbc8e06edf2a29077473882eab1d5a571a3de4a43d084bbf98d0e52e1555,23873727.710886423,0x84852691da2f0eaec313f9b743e683b3e0d250d1,0x1d5a591eebb5bcb20f440d121e4f62e8d1689997,in
0xb20fb60e27a1be799b5e04159ec2024cc3734ed7,-,Eoa,400.02,0.25%,2024-08-13 17:06:11,0x101c4691d0c3fa4cb28f53ead16214afd0121e33e34c35815f82c6fd6c4a3224,1490135.5,0xb20fb60e27a1be799b5e04159ec2024cc3734ed7,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,out
0x33eecc48943aaeabb5328a25ff28eb85f67945c2,salve.eth,Eoa,392.07,0.25%,2024-08-07 13:47:35,0xc97f34e10c0c8a1960f9c6f3c090d2c131684d4023571d5504ee80b1913f3e97,17409122.221543916,0x33eecc48943aaeabb5328a25ff28eb85f67945c2,0xc3cc378740780a937ee28ee82d8723b6e11145b6,out
0x834bd54eae7edd442637375b9be9ba2a9ad28389,-,Eoa,359.03,0.23%,2024-08-04 21:40:23,0xdc70d925ee2ade13623e3249f2c006592c399c700f0ca0db3c4a72c5cbee32e5,60884.6518542514,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x834bd54eae7edd442637375b9be9ba2a9ad28389,in
0xcdd8699e53c1b6c6c378c03efc701c7a700b5fca,-,Eoa,304.21,0.19%,2024-03-25 13:39:23,0xf206803b741e4aa9e12f5b7f6b48b28bca161060cbbb9760e0b459e11c601f53,18120048.009617973,0xab7b99998206d1ccf8b13b02b7566c267f4e2313,0xcdd8699e53c1b6c6c378c03efc701c7a700b5fca,in
0xab7b99998206d1ccf8b13b02b7566c267f4e2313,-,Eoa,257.60,0.16%,2024-07-05 03:35:23,0x0ef53c4c9c6fdbaa62bb6d114fe1d1791a20f56ca24dc4ff2e790dbb5c582fe1,5356888.097028916,0xbcc66fc7402daa98f5764057f95ac66b9391cd6b,0xab7b99998206d1ccf8b13b02b7566c267f4e2313,in
0x4860d039cbc7cffb0267f86e63f4b4442b71505e,-,Eoa,245.73,0.15%,2024-08-08 07:58:11,0x39460b2e30739a0d7ec06d478e735b11086e51e11f7044623428996e618a299a,3818950.2625631588,0x4860d039cbc7cffb0267f86e63f4b4442b71505e,0x4197ba364ae6698015ae5c1468f54087602715b2,out
0xefa6dbc560308338867ab6fa69a8c8f6bf14167e,-,Eoa,235.83,0.15%,2024-02-14 13:27:23,0xa32d6e0584a4a33cf09f068fc754c8782d9986e6468ac991bb771c79a230ef13,2980271.0,0x11e7ecb3b1285e96b30237435ef4831c8dee56a7,0xefa6dbc560308338867ab6fa69a8c8f6bf14167e,in
0x0ef6aeb825dc4c9983d551f8afefaae9d79165c6,-,Eoa,232.56,0.15%,2024-08-15 02:41:47,0xd235fc23a51e3609e5dfb57da0fc58a6c7035bda759e40d9a12f967c5f62c93e,20044.638741621202,0x7ebb6a8a576fcfd7d6126302482bac39430e9193,0x0ef6aeb825dc4c9983d551f8afefaae9d79165c6,in
0xb65e2ee1873189690453554125ba35df7a64bed8,-,Eoa,218.84,0.14%,2024-03-08 14:10:35,0x18bdfd712597682c87e7364e0172c73a9165c2a546a6f714416757ebbe8b9376,75943.7317363844,0xb7ecb2aa52aa64a717180e030241bc75cd946726,0xb65e2ee1873189690453554125ba35df7a64bed8,in
