Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x8813c2a42ddafd151178b52000e6de42fa8defc0,-,Eoa,"1,538.63",0.05%,2023-03-10 14:34:11,0xe156a49461b8301eacf1efee6056c020dd99870b9283359c497b14b4eecb9b1c,86262.318,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x8813c2a42ddafd151178b52000e6de42fa8defc0,in
0x2e684fb180f7f0de3d15e76dc55385f9f4be5710,-,Eoa,"1,531.48",0.05%,2023-04-21 12:24:47,0x0401462c6255aad4477189a590ce65f97385be31fbac8257aadd9d5080a5e1d0,98437.48,0x2e684fb180f7f0de3d15e76dc55385f9f4be5710,0x74de5d4fcbf63e00296fd95d33236b9794016631,out
0xb09daaff1539630a422c676e3456149cceddc09f,-,Eoa,"1,200.05",0.04%,2024-08-05 19:17:23,0xcf94025294a8e3a36bce8e250fbd0e1f6690d9b3778b216a5b5720e686f9a3ec,777138.0,0xb09daaff1539630a422c676e3456149cceddc09f,0x0654874eb7f59c6f5b39931fc45dc45337c967c3,out
0xb96695ccb167ac37ae2fd46f8a8ddfaf462f27ac,-,Eoa,"1,186.60",0.04%,2021-07-31 08:14:48,0x57ed86272d1bb16223f8668f0d4d32003fe372647d9f2a1578a612e521a426f4,3073841.7319853515,0x0a15f5c6aa858db3c8d952277e2c568970960522,0xb96695ccb167ac37ae2fd46f8a8ddfaf462f27ac,in
0x80596bf6a3467502557ce466933e8c4cba2e0b0b,-,Eoa,"1,160.97",0.04%,2024-08-04 23:58:35,0x3f235aef32b520f4c7b5e8b67f0c5c249957e4c703332e275345b41dc200fb34,10128.853399329639,0x64545160d28fd0e309277c02d6d73b3923cc4bfa,0x80596bf6a3467502557ce466933e8c4cba2e0b0b,in
0xc7a253fd3c61cf69d043e6184c107df4e29475b5,-,Eoa,"1,066.00",0.03%,2024-03-01 21:14:59,0xb0225a63e85aae99eccca0d36a3b9b71a89185960f20f057f55208ca7cfe3f36,2761430.36,0xc9e6e51c7da9ff1198fdc5b3369efeda9b19c34c,0xc7a253fd3c61cf69d043e6184c107df4e29475b5,in
0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,-,Eoa,"1,059.95",0.03%,2024-07-15 05:25:47,0xe69fc408ffc1d9f8d8d7d734bbe5717a921f64ef95212be68cdbdc6367f2f6dc,2745775.777405035,0xda0002859b2d05f66a753d8241fcde8623f26f4f,0xebdbb4a9b9e2e41151938138bd789f38fe3af41d,in
0x3240f5819de3fcd90db9294b38b926b28ccaae50,-,Eoa,"1,055.59",0.03%,2024-06-11 17:57:47,0xdfa1676b86d8b955596ad055cd1e165fdca7bd7f13e4f22d9eda301f565a4a51,2187560.4334893073,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x3240f5819de3fcd90db9294b38b926b28ccaae50,in
0xb5a9621b0397bfc5b45896cae5998b6111bcdce6,-,Eoa,"1,013.63",0.03%,2024-02-21 00:07:11,0xba9839809c277ee55a43f334fa7ca13f962871a1cdbfa5ed2577eb2003f206c9,21603.256167998996,0xb5a9621b0397bfc5b45896cae5998b6111bcdce6,0xd1742b3c4fbb096990c8950fa635aec75b30781a,out
0x1d812a7e929d4dbe237926ed8e7c31434b9ab469,Maven 11,Eoa,"1,008.33",0.03%,2024-08-13 15:30:11,0xfa8e5fed23d4ccc5ea62692379553511bcc225a10887c7cf47d4f0b9ae078362,2612048.1343268813,0x1d812a7e929d4dbe237926ed8e7c31434b9ab469,0xe37e799d5077682fa0a244d46e5649f71457bd09,out
0x19deab81e77fe551d3d096b54b3ef9b8b29f34cb,-,Eoa,971.04,0.03%,2022-06-18 20:50:58,0xb7888911f47cba1e3d582ed986ab65c516b8ae57d405363c863a20c1f9818490,101872.02235744716,0x646703824cdb020d4e16b278808abb22432eaee0,0x19deab81e77fe551d3d096b54b3ef9b8b29f34cb,in
0x125f95140e9c4b34043546bb5ac302b3aecff65b,-,Eoa,965.14,0.03%,2022-07-12 10:11:28,0xf8fcb332fe0cce2932f23af70f056dec93ba09c70b3a856f2867376d267594d6,92886.16522023258,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x125f95140e9c4b34043546bb5ac302b3aecff65b,in
0xed3c405156ab00a5e5b9ef46aaa282cf481f46bb,-,Eoa,933.00,0.03%,2024-08-05 01:31:11,0x44f58d6726bee0361f5e842f524218b4c67c19468e43093b40bc0d3f6d9bcf68,2416899.191137534,0xed3c405156ab00a5e5b9ef46aaa282cf481f46bb,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0xa65840c0ae791cd70bd6ecc4c0eb6ed51775fc0b,-,Eoa,923.71,0.03%,2024-08-14 16:27:35,0x9616a8455e9442c759cc1700a2201b4d21296713dbe236b60eaed716d56f49ed,310855.2,0xa65840c0ae791cd70bd6ecc4c0eb6ed51775fc0b,0x187f9c7d5f73a8920a6be9cba42d5bdfc9954372,out
0x693b75eed71dfa1be188fdb53472c8fc51c5a0a0,-,Eoa,923.70,0.03%,2023-12-13 19:24:35,0x4258873c69652e87ebee26bb081772b5e825afa5dea5004be3b0062852e8856b,2082027.0637515052,0x1111111254eeb25477b68fb85ed929f73a960582,0x693b75eed71dfa1be188fdb53472c8fc51c5a0a0,in
0xa3aaf2e92f9c11d7a449a1e2f6323e00f7ce8bd1,-,Eoa,850.00,0.03%,2024-05-07 08:12:23,0x5743f83c0d83e628bdc534dc12d56b2b25393dd32ac453b75f8b5096667625c5,2072368.0,0xed6581e5d103eba6b58d69a049b53542c8df5b9c,0xa3aaf2e92f9c11d7a449a1e2f6323e00f7ce8bd1,in
0xc18caab79fa89f58c03bb9c7a85e76fea8300362,-,Eoa,816.33,0.02%,2024-08-01 08:15:23,0x9e1d13feb19c0fa66bb1e170256ba343746749c568998e4cd94685f94d7f1b7a,388569.0,0xc18caab79fa89f58c03bb9c7a85e76fea8300362,0xa82627e79384a4e32a361a2f2abf30f4ac453f80,out
0xb3e54ff20b43650cf5706beef5c69705a7fc28ef,-,Eoa,805.38,0.02%,2022-12-16 23:26:35,0xd50c7054fefdc50f8b0c513b1e0f4ed5788ecc7a040af9584dc06976f6d67b5e,10210.386401136362,0x0e113904cb1d53cabb324927dffae2f8f6705111,0xb3e54ff20b43650cf5706beef5c69705a7fc28ef,in
0xe06d3a22a40fbc7c4a554ded32c8efc0d15c3fbd,-,Eoa,773.36,0.02%,2023-10-12 22:17:11,0xaf1d5b627a13ca8d9dde4b26d9c6387b7a074b48984ecbe9bebb516efa847d01,2003369.561523717,0x8eb8a3b98659cce290402893d0123abb75e3ab28,0xe06d3a22a40fbc7c4a554ded32c8efc0d15c3fbd,in
0x65ddfd176281cba8c180ddfcfcba11d17d5061b8,-,Eoa,741.53,0.02%,2022-10-28 18:48:11,0xcd67229d8bc2f2087385c5c41dfcb88881c85e2bc657940204672d5e55a4b06f,16669.610099999998,0x65ddfd176281cba8c180ddfcfcba11d17d5061b8,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,out
0xa3609cf7872faa7804281c7c5edb8b2d33001089,-,Eoa,739.25,0.02%,2024-08-05 12:24:47,0x398ccae95903f77a0e46719e05ba0befc9ad3c26a3fe585d1f961862bc3b16fa,125740.23993379108,0xa3609cf7872faa7804281c7c5edb8b2d33001089,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,out
0x24faf482304ed21f82c86ed5feb0ea313231a808,-,Eoa,724.13,0.02%,2021-12-26 23:37:45,0xcd32f4458d7822d43e9d30d0bead9619d31aae729cda01a8d3dde9ca5f9cd72c,77713.8,0xba12222222228d8ba445958a75a0704d566bf2c8,0x24faf482304ed21f82c86ed5feb0ea313231a808,in
0xf694197103dfb3e2d1a21effb72f945710fbefc9,-,Eoa,701.52,0.02%,2021-07-26 10:43:41,0xb610ec81e8c1c46c08b96206f6116128f2fdbe2c18558d4b8b45479716880ed5,362664.4,0xf694197103dfb3e2d1a21effb72f945710fbefc9,0xba12222222228d8ba445958a75a0704d566bf2c8,out
0x9bbb7d07a044eca40d321c005073aac08b614fd5,-,Eoa,673.00,0.02%,2024-06-05 18:02:11,0x8f34abd05578735d4b7c8d4d5f598c6cae74ba9559ca74fa80aa2f18bb4273ec,259046.0,0x9bbb7d07a044eca40d321c005073aac08b614fd5,0x9008d19f58aabd9ed0d60971565aa8510560ab41,out
0x3187923915ef910a1da0af1de12a55824a7e7e60,-,Eoa,656.29,0.02%,2024-03-18 22:46:35,0x4c2d032690e196b4377e4b2d5288cb31a06835a65ecc5abc7c734fb887ce6b0d,137063.10228944424,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x3187923915ef910a1da0af1de12a55824a7e7e60,in
0x9d1ec3375252d4ab3c128f9774be266f67faa0bd,-,Eoa,611.35,0.02%,2023-08-04 22:28:23,0x003b00378ac52c10200d8fcac0e42138a34e46b9d7c3350ad3372ae0eb141df3,14233023.423999999,0x9d1ec3375252d4ab3c128f9774be266f67faa0bd,0x51c2cef9efa48e08557a361b52db34061c025a1b,out
0x4ddd3cf6f442523a72de51fc5db11b3c25aeb6b0,-,Eoa,559.85,0.02%,2024-06-24 08:34:23,0xdbc4b7112d47177ef69cc646a4d0ecf39bf37e570ebac9700e8e7ea3eee14fde,1447686.3423799998,0xf3de3c0d654fda23dad170f0f320a92172509127,0x4ddd3cf6f442523a72de51fc5db11b3c25aeb6b0,in
0xc2111e551c38271931f151ab29aa7af16193899b,-,Eoa,553.95,0.02%,2022-11-09 09:30:11,0x0e9e71c77de4610e4b2e2e96c7f51f91351bfaa56436c23f6f0bd0774c908cb3,1432456.380425,0xa4108aa1ec4967f8b52220a4f7e94a8201f2d906,0xc2111e551c38271931f151ab29aa7af16193899b,in
0xeb022e78da0fd63b549a8a53aaa81937ad483099,-,Eoa,553.59,0.02%,2024-08-12 14:37:47,0xf60e6237bc3c1a1592c6ae0359c2c9a76e8887cb4a4f7ede39488ea18e82fbeb,196727.3514062446,0xeb022e78da0fd63b549a8a53aaa81937ad483099,0xcbd3c004701a0c94c1d8a480d51aa4969d081f16,out
0x1f60c7714ef4cb63f07211cfccc93f615b55e12e,-,Eoa,541.01,0.01%,2024-08-01 07:51:11,0x07bd195aa7c076694c084a5bd114cd6cc92743b6c8d14910b38b2db73f817753,756737.1909076208,0x1f60c7714ef4cb63f07211cfccc93f615b55e12e,0x78fc52476c46635c7784e9c13dc9f4fe8c8b923c,out
0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542,-,Eoa,535.41,0.01%,2018-12-07 19:08:16,0xfb350c06ab031099adc5ddeb8a725d1a4e1b034b65520bfa8ac9f335823e0429,120495.92306302597,0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542,0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,out
0x3046013417883d1b6f48e5391f57fadf7e58d246,-,Eoa,534.45,0.01%,2024-07-16 07:59:59,0xd5622128b126b1f115046017c96f456d7d8894378661971122404b0f4cc38ad8,1384156.1043702788,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x3046013417883d1b6f48e5391f57fadf7e58d246,in
0x4a74eac494c34a8aa997a7cc8d0ebd7e1174bd4f,-,Eoa,517.30,0.01%,2022-09-22 09:14:47,0xf8ba808e6f72c385f1770dce60cf08b67a92b204ee7e6bac860b1efa1e2c6b6a,113475.86278605043,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x4a74eac494c34a8aa997a7cc8d0ebd7e1174bd4f,in
